timestamp,cpu_percent,mem_percent,gpu_util_percent,gpu_mem_used_mb
2025-05-10 14:19:49.941892385,0.0417,0.1562126129032258,0.0,0.02
2025-05-10 14:20:21.030143738,0.0508,0.2155102258064515,0.0,0.05
2025-05-10 14:20:52.114360809,0.0566,0.21366841935483868,0.04,0.05
2025-05-10 14:21:23.200214863,0.04,0.2149415806451613,0.0,0.05
2025-05-10 14:21:54.275658846,0.0351,0.21037983870967744,0.0,0.05
2025-05-10 14:22:25.358287096,0.0348,0.21317651612903224,0.0,0.05
2025-05-10 14:22:56.432658195,0.0326,0.21544480645161287,0.0,0.05
2025-05-10 14:23:27.518155813,0.0348,0.213759,0.0,0.05
2025-05-10 14:23:58.600295544,0.0358,0.21299535483870954,0.0,0.05
2025-05-10 14:24:29.684298515,0.0345,0.21535170967741935,0.0,0.05
