timestamp,cpu_percent,mem_percent,gpu_util_percent,gpu_mem_used_mb
2025-05-09 20:19:31.083668709,0.0016,0.09086836451612904,0.0,0.01
2025-05-09 20:20:02.227812767,0.0009,0.0896511870967742,0.0,0.01
2025-05-09 20:20:33.313343525,0.0028,0.0881311935483871,0.0,0.01
2025-05-09 20:21:04.392442703,0.016,0.11109665806451613,0.09,0.01
2025-05-09 20:21:35.479997158,0.0366,0.14775967741935483,0.0,0.01
2025-05-09 20:22:06.565788746,0.0294,0.18731574193548386,0.0,0.01
2025-05-09 20:22:37.655841351,0.9959,0.2424768387096774,0.0,0.01
2025-05-09 20:23:08.818345308,0.9935,0.24390851612903225,0.0,0.01
2025-05-09 20:23:40.026206970,0.9664,0.2427888387096774,0.0,0.01
2025-05-09 20:24:11.196400166,0.9941,0.2467907419354839,0.0,0.01
2025-05-09 20:24:42.367536306,0.9813,0.25085177419354837,0.0,0.01
2025-05-09 20:25:13.552343607,0.8842,0.24930309677419354,0.0,0.01
2025-05-09 20:25:44.762369394,0.8761,0.24903764516129032,0.01,0.01
2025-05-09 20:26:15.941407204,0.9166,0.24937103225806453,0.01,0.01
2025-05-09 20:26:47.121462345,0.9988,0.24970819354838708,0.0,0.01
2025-05-09 20:27:18.323339224,0.9953,0.24933580645161277,0.0,0.01
2025-05-09 20:27:49.526360273,0.995,0.2486954516129032,0.0,0.01
2025-05-09 20:28:20.720403671,0.9953,0.2503837741935484,0.0,0.01
2025-05-09 20:28:51.904509306,0.9966,0.25245454838709674,0.0,0.01
2025-05-09 20:29:23.089424849,0.9991,0.2536484516129032,0.0,0.01
2025-05-09 20:29:54.278899193,0.9525,0.2540095161290323,0.0,0.01
2025-05-09 20:30:25.371359110,0.8604,0.25452909677419355,0.0,0.01
2025-05-09 20:30:56.624038458,0.9947,0.2544838064516129,0.0,0.01
2025-05-09 20:31:27.813333988,0.8815999999999999,0.25480964516129034,0.02,0.01
2025-05-09 20:31:58.934363604,0.9981,0.2546649677419355,0.0,0.01
2025-05-09 20:32:30.099367142,0.9064,0.2560551290322581,0.0,0.01
2025-05-09 20:33:01.271370888,0.894,0.2552336129032258,0.0,0.01
2025-05-09 20:33:32.465664387,0.9991,0.2557846451612903,0.0,0.01
2025-05-09 20:34:03.665894032,0.9956,0.2563180645161289,0.0,0.01
2025-05-09 20:34:34.856685638,0.9953,0.2567357419354839,0.0,0.01
2025-05-09 20:35:06.045366764,0.9167,0.25663383870967743,0.0,0.01
2025-05-09 20:35:37.210312843,0.9751,0.26793377419354836,0.03,0.01
2025-05-09 20:36:08.357802391,0.9919,0.2836696451612903,0.0,0.02
2025-05-09 20:36:39.532622336,0.991,0.28426219354838705,0.01,0.02
2025-05-09 20:37:10.747671127,0.9661,0.2885584838709677,0.0,0.02
2025-05-09 20:37:41.951986790,0.9647,0.29040532258064516,0.0,0.02
2025-05-09 20:38:13.139582872,0.9638,0.2907588387096774,0.0,0.02
2025-05-09 20:38:44.349596739,0.9598,0.2912406774193547,0.0,0.02
2025-05-09 20:39:15.553351164,0.8674,0.2923314193548387,0.0,0.02
2025-05-09 20:39:46.672632694,0.7066,0.29207351612903226,0.0,0.02
2025-05-09 20:40:17.801462889,0.9679,0.2925792580645161,0.0,0.02
2025-05-09 20:40:48.969422340,0.9496,0.29500983870967745,0.0,0.02
2025-05-09 20:41:20.147304058,0.7437999999999999,0.30384900000000004,0.27,0.02
2025-05-09 20:41:51.340681314,0.9803,0.3033168387096774,0.0,0.02
2025-05-09 20:42:22.575933933,0.9721,0.30437990322580644,0.1,0.02
2025-05-09 20:42:53.740744829,0.9913,0.2967069677419355,0.08,0.02
2025-05-09 20:43:24.934478283,0.9894,0.30342629032258067,0.02,0.02
2025-05-09 20:43:56.151769161,0.8393,0.30346906451612904,0.0,0.02
2025-05-09 20:44:27.322947502,0.9903,0.3058681935483871,0.08,0.02
2025-05-09 20:44:58.516386509,0.9145,0.3103557096774193,0.01,0.02
2025-05-09 20:45:29.682895899,0.8515,0.30698535483870953,0.21,0.02
